text,author,term,count
57,,it,26
57,,its,3
57,,may,4
57,,more,9
57,,must,4
57,,my,0
57,,no,4
57,,not,15
57,,now,1
57,,of,151
57,,on,19
57,,one,10
57,,only,3
57,,or,22
57,,our,2
57,,shall,3
57,,should,0
57,,so,7
57,,some,5
57,,such,3
57,,than,10
57,,that,31
57,,the,216
57,,their,23
57,,then,1
57,,there,4
57,,thing,1
57,,this,13
57,,to,74
57,,up,0
57,,upon,0
57,,was,4
57,,were,2
57,,what,5
57,,when,3
57,,which,30
57,,who,8
57,,will,24
57,,with,3
57,,would,6
57,,your,0
58,,-OTHER-,1224
58,,a,51
58,,all,14
58,,also,1
58,,an,9
58,,and,47
58,,any,5
58,,are,7
58,,as,21
58,,at,5
58,,be,52
58,,been,14
58,,but,7
58,,by,22
58,,can,5
58,,do,1
58,,down,0
58,,even,2
58,,every,8
58,,for,13
58,,from,10
58,,had,2
58,,has,11
58,,have,18
58,,her,0
58,,his,1
58,,if,6
58,,in,58
58,,into,2
58,,is,17
58,,it,24
58,,its,7
58,,may,10
58,,more,13
58,,must,3
58,,my,1
58,,no,5
58,,not,14
58,,now,1
58,,of,117
58,,on,18
58,,one,5
58,,only,5
58,,or,11
58,,our,0
58,,shall,3
58,,should,2
58,,so,1
58,,some,4
58,,such,4
58,,than,5
58,,that,33
58,,the,213
58,,their,13
58,,then,0
58,,there,2
58,,thing,0
58,,this,14
58,,to,61
58,,up,0
58,,upon,0
58,,was,1
58,,were,2
58,,what,0
58,,when,2
58,,which,27
58,,who,5
58,,will,37
58,,with,13
58,,would,12
58,,your,0
59,Hamilton,-OTHER-,1085
59,Hamilton,a,49
59,Hamilton,all,3
59,Hamilton,also,1
59,Hamilton,an,24
59,Hamilton,and,34
59,Hamilton,any,11
59,Hamilton,are,6
59,Hamilton,as,16
59,Hamilton,at,8
59,Hamilton,be,44
59,Hamilton,been,15
59,Hamilton,but,9
59,Hamilton,by,17
59,Hamilton,can,6
59,Hamilton,do,1
59,Hamilton,down,0
59,Hamilton,even,1
59,Hamilton,every,8
59,Hamilton,for,13
59,Hamilton,from,12
59,Hamilton,had,2
59,Hamilton,has,6
59,Hamilton,have,22
59,Hamilton,her,0
59,Hamilton,his,0
59,Hamilton,if,6
59,Hamilton,in,62
59,Hamilton,into,5
59,Hamilton,is,17
59,Hamilton,it,33
59,Hamilton,its,15
59,Hamilton,may,17
59,Hamilton,more,9
59,Hamilton,must,2
59,Hamilton,my,0
59,Hamilton,no,8
59,Hamilton,not,13
59,Hamilton,now,0
59,Hamilton,of,113
59,Hamilton,on,6
59,Hamilton,one,4
59,Hamilton,only,2
59,Hamilton,or,7
59,Hamilton,our,0
59,Hamilton,shall,2
59,Hamilton,should,1
59,Hamilton,so,4
59,Hamilton,some,4
59,Hamilton,such,4
59,Hamilton,than,7
59,Hamilton,that,29
59,Hamilton,the,178
59,Hamilton,their,10
59,Hamilton,then,0
59,Hamilton,there,7
59,Hamilton,thing,2
59,Hamilton,this,18
59,Hamilton,to,73
59,Hamilton,up,0
59,Hamilton,upon,3
59,Hamilton,was,1
59,Hamilton,were,2
59,Hamilton,what,0
59,Hamilton,when,2
59,Hamilton,which,18
59,Hamilton,who,5
59,Hamilton,will,21
59,Hamilton,with,10
59,Hamilton,would,16
59,Hamilton,your,0
60,Hamilton,-OTHER-,1282
60,Hamilton,a,53
60,Hamilton,all,10
60,Hamilton,also,0
60,Hamilton,an,12
60,Hamilton,and,37
60,Hamilton,any,12
60,Hamilton,are,12
60,Hamilton,as,22
60,Hamilton,at,9
60,Hamilton,be,67
60,Hamilton,been,2
60,Hamilton,but,9
60,Hamilton,by,21
60,Hamilton,can,4
60,Hamilton,do,0
60,Hamilton,down,0
60,Hamilton,even,0
60,Hamilton,every,2
60,Hamilton,for,13
60,Hamilton,from,12
60,Hamilton,had,0
60,Hamilton,has,3
60,Hamilton,have,8
60,Hamilton,her,0
60,Hamilton,his,0
60,Hamilton,if,6
60,Hamilton,in,81
60,Hamilton,into,5
60,Hamilton,is,28
60,Hamilton,it,42
60,Hamilton,its,11
60,Hamilton,may,10
60,Hamilton,more,4
60,Hamilton,must,6
60,Hamilton,my,0
60,Hamilton,no,4
60,Hamilton,not,13
60,Hamilton,now,1
60,Hamilton,of,145
60,Hamilton,on,6
60,Hamilton,one,6
60,Hamilton,only,1
60,Hamilton,or,19
60,Hamilton,our,0
60,Hamilton,shall,2
60,Hamilton,should,5
60,Hamilton,so,6
60,Hamilton,some,3
60,Hamilton,such,4
60,Hamilton,than,7
60,Hamilton,that,46
60,Hamilton,the,224
60,Hamilton,their,14
60,Hamilton,then,1
60,Hamilton,there,8
60,Hamilton,thing,0
60,Hamilton,this,17
60,Hamilton,to,87
60,Hamilton,up,0
60,Hamilton,upon,8
60,Hamilton,was,0
60,Hamilton,were,2
60,Hamilton,what,6
60,Hamilton,when,0
60,Hamilton,which,16
60,Hamilton,who,7
60,Hamilton,will,21
60,Hamilton,with,7
60,Hamilton,would,28
60,Hamilton,your,0
61,Hamilton,-OTHER-,862
61,Hamilton,a,35
61,Hamilton,all,2
61,Hamilton,also,1
61,Hamilton,an,5
61,Hamilton,and,25
61,Hamilton,any,5
61,Hamilton,are,9
61,Hamilton,as,18
61,Hamilton,at,12
61,Hamilton,be,37
61,Hamilton,been,9
61,Hamilton,but,3
61,Hamilton,by,5
61,Hamilton,can,6
61,Hamilton,do,1
61,Hamilton,down,0
61,Hamilton,even,0
61,Hamilton,every,1
61,Hamilton,for,17
61,Hamilton,from,8
61,Hamilton,had,3
61,Hamilton,has,0
61,Hamilton,have,12
61,Hamilton,her,0
61,Hamilton,his,1
61,Hamilton,if,7
61,Hamilton,in,47
61,Hamilton,into,3
61,Hamilton,is,10
61,Hamilton,it,25
61,Hamilton,its,3
61,Hamilton,may,11
61,Hamilton,more,4
61,Hamilton,must,2
61,Hamilton,my,1
61,Hamilton,no,5
61,Hamilton,not,8
61,Hamilton,now,1
61,Hamilton,of,100
61,Hamilton,on,6
61,Hamilton,one,3
61,Hamilton,only,4
61,Hamilton,or,8
61,Hamilton,our,0
61,Hamilton,shall,2
61,Hamilton,should,7
61,Hamilton,so,2
61,Hamilton,some,2
61,Hamilton,such,0
61,Hamilton,than,12
61,Hamilton,that,32
61,Hamilton,the,151
61,Hamilton,their,5
61,Hamilton,then,1
61,Hamilton,there,5
61,Hamilton,thing,0
61,Hamilton,this,14
61,Hamilton,to,61
61,Hamilton,up,0
61,Hamilton,upon,3
61,Hamilton,was,4
61,Hamilton,were,0
61,Hamilton,what,2
61,Hamilton,when,2
61,Hamilton,which,12
61,Hamilton,who,4
61,Hamilton,will,7
61,Hamilton,with,7
61,Hamilton,would,17
61,Hamilton,your,0
62,,-OTHER-,1430
62,,a,75
62,,all,11
62,,also,1
62,,an,13
62,,and,69
62,,any,6
62,,are,15
62,,as,16
62,,at,5
62,,be,61
62,,been,4
62,,but,12
62,,by,28
62,,can,9
62,,do,0
62,,down,0
62,,even,1
62,,every,11
62,,for,16
62,,from,21
62,,had,0
62,,has,3
62,,have,7
62,,her,4
62,,his,9
62,,if,5
62,,in,50
62,,into,6
62,,is,37
62,,it,31
62,,its,3
62,,may,17
62,,more,13
62,,must,11
62,,my,0
62,,no,9
62,,not,17
62,,now,2
62,,of,145
62,,on,19
62,,one,6
62,,only,2
62,,or,12
62,,our,4
62,,shall,0
62,,should,2
62,,so,9
62,,some,5
62,,such,5
62,,than,7
62,,that,35
62,,the,192
62,,their,13
62,,then,2
62,,there,0
62,,thing,0
62,,this,17
62,,to,80
62,,up,0
62,,upon,0
62,,was,0
62,,were,0
62,,what,7
62,,when,2
62,,which,32
62,,who,5
62,,will,17
62,,with,13
62,,would,5
62,,your,0
63,,-OTHER-,1844
63,,a,58
63,,all,10
63,,also,3
63,,an,18
63,,and,68
63,,any,9
63,,are,12
63,,as,30
63,,at,12
63,,be,60
63,,been,11
63,,but,13
63,,by,51
63,,can,14
63,,do,1
63,,down,0
63,,even,4
63,,every,6
63,,for,26
63,,from,16
63,,had,7
63,,has,5
63,,have,21
63,,her,2
63,,his,0
63,,if,8
63,,in,68
63,,into,6
63,,is,36
63,,it,40
63,,its,17
63,,may,18
63,,more,4
63,,must,12
63,,my,0
63,,no,6
63,,not,26
63,,now,1
63,,of,176
63,,on,20
63,,one,9
63,,only,11
63,,or,16
63,,our,2
63,,shall,1
63,,should,2
63,,so,6
63,,some,12
63,,such,10
63,,than,8
63,,that,50
63,,the,290
63,,their,16
63,,then,2
63,,there,8
63,,thing,1
63,,this,17
63,,to,88
63,,up,2
63,,upon,0
63,,was,9
63,,were,5
63,,what,3
63,,when,3
63,,which,36
63,,who,3
63,,will,19
63,,with,16
63,,would,11
63,,your,0
64,Jay,-OTHER-,1394
64,Jay,a,32
64,Jay,all,8
64,Jay,also,2
64,Jay,an,6
64,Jay,and,103
64,Jay,any,8
64,Jay,are,25
64,Jay,as,39
64,Jay,at,5
64,Jay,be,57
64,Jay,been,4
64,Jay,but,12
64,Jay,by,30
64,Jay,can,8
64,Jay,do,2
64,Jay,down,0
64,Jay,even,1
64,Jay,every,3
64,Jay,for,14
64,Jay,from,12
64,Jay,had,3
64,Jay,has,5
64,Jay,have,19
64,Jay,her,0
64,Jay,his,1
64,Jay,if,8
64,Jay,in,53
64,Jay,into,1
64,Jay,is,17
64,Jay,it,30
64,Jay,its,0
64,Jay,may,12
64,Jay,more,4
64,Jay,must,6
64,Jay,my,0
64,Jay,no,4
64,Jay,not,20
64,Jay,now,1
64,Jay,of,99
64,Jay,on,14
64,Jay,one,4
64,Jay,only,10
64,Jay,or,14
64,Jay,our,9
64,Jay,shall,2
64,Jay,should,14
64,Jay,so,12
64,Jay,some,3
64,Jay,such,13
64,Jay,than,2
64,Jay,that,46
64,Jay,the,174
64,Jay,their,21
64,Jay,then,0
64,Jay,there,6
64,Jay,thing,0
64,Jay,this,11
64,Jay,to,88
64,Jay,up,0
64,Jay,upon,0
64,Jay,was,2
64,Jay,were,0
64,Jay,what,0
64,Jay,when,5
64,Jay,which,14
64,Jay,who,18
64,Jay,will,25
64,Jay,with,14
64,Jay,would,7
64,Jay,your,0
65,Hamilton,-OTHER-,1130
65,Hamilton,a,44
65,Hamilton,all,4
65,Hamilton,also,1
65,Hamilton,an,11
65,Hamilton,and,37
65,Hamilton,any,3
65,Hamilton,are,8
65,Hamilton,as,18
65,Hamilton,at,6
65,Hamilton,be,65
65,Hamilton,been,12
65,Hamilton,but,5
65,Hamilton,by,16
65,Hamilton,can,5
65,Hamilton,do,0
65,Hamilton,down,1
65,Hamilton,even,0
65,Hamilton,every,3
65,Hamilton,for,16
65,Hamilton,from,12
65,Hamilton,had,3
65,Hamilton,has,1
65,Hamilton,have,17
65,Hamilton,her,0
65,Hamilton,his,12
65,Hamilton,if,3
65,Hamilton,in,51
65,Hamilton,into,3
65,Hamilton,is,17
65,Hamilton,it,33
65,Hamilton,its,4
65,Hamilton,may,7
65,Hamilton,more,7
65,Hamilton,must,2
65,Hamilton,my,0
65,Hamilton,no,3
65,Hamilton,not,18
65,Hamilton,now,0
65,Hamilton,of,131
65,Hamilton,on,5
65,Hamilton,one,6
65,Hamilton,only,1
65,Hamilton,or,18
65,Hamilton,our,0
65,Hamilton,shall,0
65,Hamilton,should,3
65,Hamilton,so,5
65,Hamilton,some,4
65,Hamilton,such,4
65,Hamilton,than,5
65,Hamilton,that,24
65,Hamilton,the,220
65,Hamilton,their,5
65,Hamilton,then,0
65,Hamilton,there,5
65,Hamilton,thing,1
65,Hamilton,this,18
65,Hamilton,to,85
65,Hamilton,up,0
65,Hamilton,upon,10
65,Hamilton,was,2
65,Hamilton,were,1
65,Hamilton,what,2
65,Hamilton,when,1
65,Hamilton,which,24
65,Hamilton,who,12
65,Hamilton,will,29
65,Hamilton,with,12
65,Hamilton,would,25
65,Hamilton,your,0
66,Hamilton,-OTHER-,1303
66,Hamilton,a,49
66,Hamilton,all,8
66,Hamilton,also,2
66,Hamilton,an,12
66,Hamilton,and,42
66,Hamilton,any,7
66,Hamilton,are,4
66,Hamilton,as,20
66,Hamilton,at,1
66,Hamilton,be,39
66,Hamilton,been,10
66,Hamilton,but,7
66,Hamilton,by,13
66,Hamilton,can,3
66,Hamilton,do,1
66,Hamilton,down,0
66,Hamilton,even,3
66,Hamilton,every,3
66,Hamilton,for,16
66,Hamilton,from,11
66,Hamilton,had,2
66,Hamilton,has,11
66,Hamilton,have,13
66,Hamilton,her,0
66,Hamilton,his,0
66,Hamilton,if,16
66,Hamilton,in,71
66,Hamilton,into,2
66,Hamilton,is,29
66,Hamilton,it,35
66,Hamilton,its,4
66,Hamilton,may,8
66,Hamilton,more,12
66,Hamilton,must,5
66,Hamilton,my,1
66,Hamilton,no,5
66,Hamilton,not,22
66,Hamilton,now,0
66,Hamilton,of,168
66,Hamilton,on,7
66,Hamilton,one,5
66,Hamilton,only,3
66,Hamilton,or,12
66,Hamilton,our,2
66,Hamilton,shall,1
66,Hamilton,should,5
66,Hamilton,so,7
66,Hamilton,some,2
66,Hamilton,such,6
66,Hamilton,than,7
66,Hamilton,that,36
66,Hamilton,the,251
66,Hamilton,their,14
66,Hamilton,then,1
66,Hamilton,there,5
66,Hamilton,thing,2
66,Hamilton,this,21
66,Hamilton,to,84
66,Hamilton,up,0
66,Hamilton,upon,11
66,Hamilton,was,2
66,Hamilton,were,3
66,Hamilton,what,4
66,Hamilton,when,1
66,Hamilton,which,15
66,Hamilton,who,8
66,Hamilton,will,23
66,Hamilton,with,23
66,Hamilton,would,10
66,Hamilton,your,0
67,Hamilton,-OTHER-,1005
67,Hamilton,a,24
67,Hamilton,all,4
67,Hamilton,also,0
67,Hamilton,an,8
67,Hamilton,and,46
67,Hamilton,any,3
67,Hamilton,are,7
67,Hamilton,as,15
67,Hamilton,at,5
67,Hamilton,be,18
67,Hamilton,been,17
67,Hamilton,but,5
67,Hamilton,by,14
67,Hamilton,can,3
67,Hamilton,do,0
67,Hamilton,down,0
67,Hamilton,even,4
67,Hamilton,every,0
67,Hamilton,for,11
67,Hamilton,from,5
67,Hamilton,had,3
67,Hamilton,has,12
67,Hamilton,have,21
67,Hamilton,her,0
67,Hamilton,his,5
67,Hamilton,if,4
67,Hamilton,in,36
67,Hamilton,into,1
67,Hamilton,is,18
67,Hamilton,it,20
67,Hamilton,its,3
67,Hamilton,may,3
67,Hamilton,more,3
67,Hamilton,must,3
67,Hamilton,my,0
67,Hamilton,no,4
67,Hamilton,not,13
67,Hamilton,now,1
67,Hamilton,of,110
67,Hamilton,on,3
67,Hamilton,one,3
67,Hamilton,only,5
67,Hamilton,or,5
67,Hamilton,our,1
67,Hamilton,shall,7
67,Hamilton,should,1
67,Hamilton,so,7
67,Hamilton,some,1
67,Hamilton,such,2
67,Hamilton,than,5
67,Hamilton,that,16
67,Hamilton,the,183
67,Hamilton,their,5
67,Hamilton,then,1
67,Hamilton,there,3
67,Hamilton,thing,0
67,Hamilton,this,12
67,Hamilton,to,84
67,Hamilton,up,1
67,Hamilton,upon,6
67,Hamilton,was,1
67,Hamilton,were,0
67,Hamilton,what,0
67,Hamilton,when,0
67,Hamilton,which,26
67,Hamilton,who,6
67,Hamilton,will,3
67,Hamilton,with,12
67,Hamilton,would,5
67,Hamilton,your,0
68,Hamilton,-OTHER-,856
68,Hamilton,a,30
68,Hamilton,all,9
68,Hamilton,also,2
68,Hamilton,an,9
68,Hamilton,and,30
68,Hamilton,any,8
68,Hamilton,are,4
68,Hamilton,as,17
68,Hamilton,at,6
68,Hamilton,be,36
68,Hamilton,been,5
68,Hamilton,but,9
68,Hamilton,by,12
68,Hamilton,can,1
68,Hamilton,do,1
68,Hamilton,down,0
68,Hamilton,even,1
68,Hamilton,every,2
68,Hamilton,for,16
68,Hamilton,from,11
68,Hamilton,had,0
68,Hamilton,has,6
68,Hamilton,have,14
68,Hamilton,her,0
68,Hamilton,his,6
68,Hamilton,if,4
68,Hamilton,in,40
68,Hamilton,into,0
68,Hamilton,is,19
68,Hamilton,it,20
68,Hamilton,its,3
68,Hamilton,may,5
68,Hamilton,more,2
68,Hamilton,must,1
68,Hamilton,my,0
68,Hamilton,no,3
68,Hamilton,not,11
68,Hamilton,now,0
68,Hamilton,of,88
68,Hamilton,on,3
68,Hamilton,one,7
68,Hamilton,only,2
68,Hamilton,or,6
68,Hamilton,our,1
68,Hamilton,shall,4
68,Hamilton,should,5
68,Hamilton,so,6
68,Hamilton,some,1
68,Hamilton,such,3
68,Hamilton,than,6
68,Hamilton,that,20
68,Hamilton,the,142
68,Hamilton,their,12
68,Hamilton,then,0
68,Hamilton,there,1
68,Hamilton,thing,0
68,Hamilton,this,13
68,Hamilton,to,76
68,Hamilton,up,0
68,Hamilton,upon,2
68,Hamilton,was,11
68,Hamilton,were,2
68,Hamilton,what,1
68,Hamilton,when,1
68,Hamilton,which,15
68,Hamilton,who,13
68,Hamilton,will,13
68,Hamilton,with,8
68,Hamilton,would,7
68,Hamilton,your,0
69,Hamilton,-OTHER-,1778
69,Hamilton,a,66
69,Hamilton,all,18
69,Hamilton,also,2
69,Hamilton,an,14
69,Hamilton,and,104
69,Hamilton,any,6
69,Hamilton,are,5
69,Hamilton,as,16
69,Hamilton,at,6
69,Hamilton,be,51
69,Hamilton,been,8
69,Hamilton,but,10
69,Hamilton,by,22
69,Hamilton,can,18
69,Hamilton,do,3
69,Hamilton,down,0
69,Hamilton,even,3
69,Hamilton,every,5
69,Hamilton,for,18
69,Hamilton,from,12
69,Hamilton,had,1
69,Hamilton,has,12
69,Hamilton,have,17
69,Hamilton,her,0
69,Hamilton,his,16
69,Hamilton,if,12
69,Hamilton,in,69
69,Hamilton,into,8
69,Hamilton,is,53
69,Hamilton,it,30
69,Hamilton,its,7
69,Hamilton,may,10
69,Hamilton,more,7
69,Hamilton,must,5
69,Hamilton,my,0
69,Hamilton,no,10
69,Hamilton,not,11
69,Hamilton,now,1
69,Hamilton,of,233
69,Hamilton,on,6
69,Hamilton,one,11
69,Hamilton,only,7
69,Hamilton,or,14
69,Hamilton,our,1
69,Hamilton,shall,6
69,Hamilton,should,6
69,Hamilton,so,2
69,Hamilton,some,1
69,Hamilton,such,4
69,Hamilton,than,12
69,Hamilton,that,46
69,Hamilton,the,320
69,Hamilton,their,6
69,Hamilton,then,0
69,Hamilton,there,9
69,Hamilton,thing,1
69,Hamilton,this,32
69,Hamilton,to,102
69,Hamilton,up,0
69,Hamilton,upon,12
69,Hamilton,was,9
69,Hamilton,were,3
69,Hamilton,what,3
69,Hamilton,when,4
69,Hamilton,which,20
69,Hamilton,who,5
69,Hamilton,will,6
69,Hamilton,with,19
69,Hamilton,would,27
69,Hamilton,your,0
70,Hamilton,-OTHER-,1903
70,Hamilton,a,67
70,Hamilton,all,7
70,Hamilton,also,0
70,Hamilton,an,19
70,Hamilton,and,79
70,Hamilton,any,13
70,Hamilton,are,21
70,Hamilton,as,22
70,Hamilton,at,12
70,Hamilton,be,38
70,Hamilton,been,15
70,Hamilton,but,15
70,Hamilton,by,15
70,Hamilton,can,5
70,Hamilton,do,2
70,Hamilton,down,0
70,Hamilton,even,2
70,Hamilton,every,3
70,Hamilton,for,24
70,Hamilton,from,18
70,Hamilton,had,5
70,Hamilton,has,10
70,Hamilton,have,29
70,Hamilton,her,0
70,Hamilton,his,13
70,Hamilton,if,10
70,Hamilton,in,87
70,Hamilton,into,3
70,Hamilton,is,49
70,Hamilton,it,38
70,Hamilton,its,8
70,Hamilton,may,16
70,Hamilton,more,17
70,Hamilton,must,9
70,Hamilton,my,1
70,Hamilton,no,10
70,Hamilton,not,15
70,Hamilton,now,2
70,Hamilton,of,184
70,Hamilton,on,14
70,Hamilton,one,10
70,Hamilton,only,4
70,Hamilton,or,22
70,Hamilton,our,1
70,Hamilton,shall,2
70,Hamilton,should,7
70,Hamilton,so,11
70,Hamilton,some,2
70,Hamilton,such,5
70,Hamilton,than,14
70,Hamilton,that,35
70,Hamilton,the,288
70,Hamilton,their,22
70,Hamilton,then,1
70,Hamilton,there,13
70,Hamilton,thing,4
70,Hamilton,this,16
70,Hamilton,to,120
70,Hamilton,up,0
70,Hamilton,upon,6
70,Hamilton,was,6
70,Hamilton,were,7
70,Hamilton,what,6
70,Hamilton,when,6
70,Hamilton,which,27
70,Hamilton,who,16
70,Hamilton,will,11
70,Hamilton,with,19
70,Hamilton,would,11
70,Hamilton,your,0
71,Hamilton,-OTHER-,1014
71,Hamilton,a,45
71,Hamilton,all,2
71,Hamilton,also,1
71,Hamilton,an,9
71,Hamilton,and,39
71,Hamilton,any,7
71,Hamilton,are,5
71,Hamilton,as,17
71,Hamilton,at,8
71,Hamilton,be,38
71,Hamilton,been,5
71,Hamilton,but,6
71,Hamilton,by,15
71,Hamilton,can,2
71,Hamilton,do,1
71,Hamilton,down,2
71,Hamilton,even,1
71,Hamilton,every,3
71,Hamilton,for,10
71,Hamilton,from,15
71,Hamilton,had,4
71,Hamilton,has,5
71,Hamilton,have,9
71,Hamilton,her,0
71,Hamilton,his,19
71,Hamilton,if,9
71,Hamilton,in,39
71,Hamilton,into,0
71,Hamilton,is,14
71,Hamilton,it,30
71,Hamilton,its,3
71,Hamilton,may,10
71,Hamilton,more,6
71,Hamilton,must,4
71,Hamilton,my,0
71,Hamilton,no,1
71,Hamilton,not,7
71,Hamilton,now,0
71,Hamilton,of,100
71,Hamilton,on,7
71,Hamilton,one,8
71,Hamilton,only,2
71,Hamilton,or,17
71,Hamilton,our,0
71,Hamilton,shall,1
71,Hamilton,should,6
71,Hamilton,so,5
71,Hamilton,some,2
71,Hamilton,such,5
71,Hamilton,than,5
71,Hamilton,that,22
71,Hamilton,the,180
71,Hamilton,their,14
71,Hamilton,then,1
71,Hamilton,there,3
71,Hamilton,thing,1
71,Hamilton,this,8
71,Hamilton,to,78
71,Hamilton,up,0
71,Hamilton,upon,3
71,Hamilton,was,5
71,Hamilton,were,3
71,Hamilton,what,5
71,Hamilton,when,2
71,Hamilton,which,19
71,Hamilton,who,7
71,Hamilton,will,7
71,Hamilton,with,14
71,Hamilton,would,16
71,Hamilton,your,0
72,Hamilton,-OTHER-,1219
72,Hamilton,a,55
72,Hamilton,all,4
72,Hamilton,also,0
72,Hamilton,an,12
72,Hamilton,and,52
72,Hamilton,any,2
72,Hamilton,are,7
72,Hamilton,as,16
72,Hamilton,at,12
72,Hamilton,be,41
72,Hamilton,been,4
72,Hamilton,but,5
72,Hamilton,by,17
72,Hamilton,can,2
72,Hamilton,do,0
72,Hamilton,down,0
72,Hamilton,even,6
72,Hamilton,every,3
72,Hamilton,for,14
72,Hamilton,from,14
72,Hamilton,had,8
72,Hamilton,has,5
72,Hamilton,have,7
72,Hamilton,her,0
72,Hamilton,his,35
72,Hamilton,if,5
72,Hamilton,in,35
72,Hamilton,into,0
72,Hamilton,is,24
72,Hamilton,it,22
72,Hamilton,its,7
72,Hamilton,may,9
72,Hamilton,more,10
72,Hamilton,must,7
72,Hamilton,my,0
72,Hamilton,no,6
72,Hamilton,not,13
72,Hamilton,now,0
72,Hamilton,of,120
72,Hamilton,on,6
72,Hamilton,one,4
72,Hamilton,only,1
72,Hamilton,or,16
72,Hamilton,our,0
72,Hamilton,shall,1
72,Hamilton,should,0
72,Hamilton,so,1
72,Hamilton,some,3
72,Hamilton,such,7
72,Hamilton,than,7
72,Hamilton,that,19
72,Hamilton,the,178
72,Hamilton,their,12
72,Hamilton,then,1
72,Hamilton,there,9
72,Hamilton,thing,0
72,Hamilton,this,10
72,Hamilton,to,99
72,Hamilton,up,1
72,Hamilton,upon,5
72,Hamilton,was,4
72,Hamilton,were,4
72,Hamilton,what,5
72,Hamilton,when,9
72,Hamilton,which,20
72,Hamilton,who,4
72,Hamilton,will,7
72,Hamilton,with,10
72,Hamilton,would,25
72,Hamilton,your,0
73,Hamilton,-OTHER-,1369
73,Hamilton,a,64
73,Hamilton,all,8
73,Hamilton,also,1
73,Hamilton,an,9
73,Hamilton,and,42
73,Hamilton,any,12
73,Hamilton,are,8
73,Hamilton,as,11
73,Hamilton,at,10
73,Hamilton,be,49
73,Hamilton,been,15
73,Hamilton,but,10
73,Hamilton,by,27
73,Hamilton,can,3
73,Hamilton,do,2
73,Hamilton,down,0
73,Hamilton,even,2
73,Hamilton,every,4
73,Hamilton,for,14
73,Hamilton,from,13
73,Hamilton,had,2
73,Hamilton,has,14
73,Hamilton,have,15
73,Hamilton,her,0
73,Hamilton,his,25
73,Hamilton,if,5
73,Hamilton,in,62
73,Hamilton,into,4
73,Hamilton,is,29
73,Hamilton,it,43
73,Hamilton,its,9
73,Hamilton,may,12
73,Hamilton,more,10
73,Hamilton,must,1
73,Hamilton,my,0
73,Hamilton,no,5
73,Hamilton,not,13
73,Hamilton,now,1
73,Hamilton,of,143
73,Hamilton,on,5
73,Hamilton,one,8
73,Hamilton,only,3
73,Hamilton,or,24
73,Hamilton,our,2
73,Hamilton,shall,6
73,Hamilton,should,7
73,Hamilton,so,5
73,Hamilton,some,2
73,Hamilton,such,2
73,Hamilton,than,14
73,Hamilton,that,40
73,Hamilton,the,207
73,Hamilton,their,8
73,Hamilton,then,0
73,Hamilton,there,5
73,Hamilton,thing,2
73,Hamilton,this,27
73,Hamilton,to,83
73,Hamilton,up,0
73,Hamilton,upon,13
73,Hamilton,was,2
73,Hamilton,were,3
73,Hamilton,what,2
73,Hamilton,when,3
73,Hamilton,which,20
73,Hamilton,who,8
73,Hamilton,will,19
73,Hamilton,with,15
73,Hamilton,would,29
73,Hamilton,your,0
74,Hamilton,-OTHER-,601
74,Hamilton,a,27
74,Hamilton,all,1
74,Hamilton,also,2
74,Hamilton,an,7
74,Hamilton,and,23
74,Hamilton,any,3
74,Hamilton,are,3
74,Hamilton,as,10
74,Hamilton,at,2
74,Hamilton,be,24
74,Hamilton,been,2
74,Hamilton,but,2
74,Hamilton,by,2
74,Hamilton,can,0
74,Hamilton,do,0
74,Hamilton,down,0
74,Hamilton,even,1
74,Hamilton,every,2
74,Hamilton,for,9
74,Hamilton,from,3
74,Hamilton,had,3
74,Hamilton,has,2
74,Hamilton,have,5
74,Hamilton,her,0
74,Hamilton,his,1
74,Hamilton,if,3
74,Hamilton,in,24
74,Hamilton,into,2
74,Hamilton,is,11
74,Hamilton,it,14
74,Hamilton,its,3
74,Hamilton,may,7
74,Hamilton,more,1
74,Hamilton,must,0
74,Hamilton,my,0
74,Hamilton,no,0
74,Hamilton,not,4
74,Hamilton,now,0
74,Hamilton,of,83
74,Hamilton,on,4
74,Hamilton,one,3
74,Hamilton,only,1
74,Hamilton,or,12
74,Hamilton,our,0
74,Hamilton,shall,1
74,Hamilton,should,2
74,Hamilton,so,3
74,Hamilton,some,0
74,Hamilton,such,3
74,Hamilton,than,2
74,Hamilton,that,13
74,Hamilton,the,104
74,Hamilton,their,2
74,Hamilton,then,0
74,Hamilton,there,4
74,Hamilton,thing,0
74,Hamilton,this,8
74,Hamilton,to,36
74,Hamilton,up,0
74,Hamilton,upon,3
74,Hamilton,was,1
74,Hamilton,were,2
74,Hamilton,what,0
74,Hamilton,when,6
74,Hamilton,which,11
74,Hamilton,who,0
74,Hamilton,will,1
74,Hamilton,with,4
74,Hamilton,would,9
74,Hamilton,your,0
75,Hamilton,-OTHER-,1147
75,Hamilton,a,52
75,Hamilton,all,7
75,Hamilton,also,1
75,Hamilton,an,12
75,Hamilton,and,36
75,Hamilton,any,2
75,Hamilton,are,7
75,Hamilton,as,17
75,Hamilton,at,2
75,Hamilton,be,28
75,Hamilton,been,10
75,Hamilton,but,5
75,Hamilton,by,16
75,Hamilton,can,0
75,Hamilton,do,1
75,Hamilton,down,0
75,Hamilton,even,0
75,Hamilton,every,1
75,Hamilton,for,7
75,Hamilton,from,10
75,Hamilton,had,1
